Cust_ID,Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
14459,38,160000,100,524,Y,2523,3623,231000,229320,0.696384,Pay-off,non-default,CA,"49,894",0
14460,26,93000,100,749,N,2016,5054,246000,229500,0.398892,Pay-off,non-default,LA,"35,523",0
14461,27,155000,100,675,N,1841,5000,230000,229500,0.3682,Pay-off,non-default,CA,"49,894",0
14462,25,267900,100,620,N,3148,7202,230000,229900,0.437101,Pay-off,non-default,CA,"49,894",1
14463,29,136739,100,672,N,2247,4583,232000,229900,0.49029,Pay-off,non-default,NC,"39,000",0
14464,61,101250,95,663,N,2878,5833,230000,229900,0.4934,Pay-off,non-default,FL,"40,171",0
14465,55,153800,95,782,N,1917,2620,229900,229900,0.731679,Pay-off,non-default,MD,"56,763",0
14466,29,256500,90,653,N,4087,5025,235000,229900,0.813385,Pay-off,non-default,MD,"56,763",1
14467,27,89900,100,763,N,3902,7599,232000,229950,0.513489,Pay-off,non-default,WA,"48,688",0
14468,29,234000,100,753,N,1834,5025,233000,229990,0.364998,Pay-off,non-default,MD,"56,763",1
14469,25,59500,100,680,N,4782,7679,235000,230000,0.622737,Pay-off,non-default,SC,"39,326",0
14470,49,87300,90,743,N,1942,6256,230000,230000,0.310422,Pay-off,non-default,CA,"49,894",0
14471,21,94000,100,690,Y,2463,7000,230000,230000,0.351857,Pay-off,non-default,NJ,"56,772",0
14472,30,157000,100,767,N,2079,3780,230000,230000,0.55,Pay-off,non-default,FL,"40,171",0
14473,29,71400,100,705,N,2311,6753,230000,230000,0.342218,Pay-off,non-default,FL,"40,171",0
14474,28,93100,95,560,Y,2263,5767,230000,230000,0.392405,Pay-off,non-default,CA,"49,894",0
14475,58,51300,95,665,N,3798,7213,315000,230000,0.526549,Pay-off,non-default,GA,"43,217",0
14476,40,113345,100,696,N,0,6300,230000,230000,0,Pay-off,non-default,CA,"49,894",0
14477,21,88000,100,668,N,1795,6000,235000,230000,0.299167,Pay-off,non-default,CA,"49,894",0
14478,35,88000,100,737,N,1766,5077,230000,230000,0.347843,Pay-off,non-default,MA,"52,354",0
14479,37,151000,100,712,N,2732,6000,230000,230000,0.455333,Pay-off,non-default,IL,"45,787",0
14480,29,93600,100,708,N,4129,5949,234000,230000,0.694066,Pay-off,non-default,GA,"43,217",0
14481,53,52800,80,762,N,1894,5975,230000,230000,0.316987,Pay-off,non-default,CA,"49,894",0
14482,22,129245,102,649,Y,1626,5000,277000,230000,0.3252,Pay-off,non-default,CA,"49,894",0
14483,37,46200,98,791,N,2289,8562,230000,230000,0.267344,Pay-off,non-default,CA,"49,894",0
14484,37,206400,80,643,Y,0,5025,230000,230000,0,Pay-off,non-default,CA,"49,894",0
14485,32,80750,95,720,N,1335,7890,230000,230000,0.169202,Pay-off,non-default,MD,"56,763",0
14486,54,138000,100,719,N,1476,5179,230000,230000,0.284997,Pay-off,non-default,CT,"55,970",0
14487,49,242250,90,625,Y,0,5025,230000,230000,0,Pay-off,non-default,NY,"44,228",1
14488,44,174500,88,741,N,0,4500,230000,230000,0,Pay-off,non-default,CA,"49,894",0
14489,52,116000,85,764,Y,3179,4743,245000,230000,0.670251,Pay-off,non-default,FL,"40,171",0
14490,45,148410,90,791,N,1682,4800,232000,230000,0.350417,Pay-off,non-default,SC,"39,326",0
14491,40,120765,97,689,N,2244,5751,229900,230000,0.390193,Pay-off,non-default,CT,"55,970",0
14492,45,54500,99,796,Y,2506,8468,235000,230000,0.295938,Pay-off,non-default,FL,"40,171",0
14493,37,105300,97,674,N,2199,6713,230000,230000,0.327573,Pay-off,non-default,FL,"40,171",0
14494,63,213750,95,629,N,0,5025,230000,230000,0,Pay-off,non-default,FL,"40,171",0
14495,22,139500,90,620,Y,4926,33000,242000,230000,0.149273,Pay-off,non-default,TX,"41,275",0
14496,37,79000,100,688,Y,1932,4250,235000,230000,0.454588,Pay-off,non-default,CA,"49,894",0
14497,37,164000,100,713,N,2294,3662,240000,230000,0.626434,Pay-off,non-default,CA,"49,894",0
14498,37,112000,80,698,N,0,12500,230000,230000,0,Pay-off,non-default,NY,"44,228",0
14499,63,123400,95,652,N,1907,10000,215000,230000,0.1907,Pay-off,non-default,NJ,"56,772",0
14500,26,252200,95,547,Y,1784,2258,230000,230000,0.79008,Pay-off,non-default,CA,"49,894",1
14501,23,108000,80,664,N,1358,5295,230010,230010,0.256468,Pay-off,non-default,VA,"53,275",0
14502,38,165000,66,675,N,2074,5105,231000,230160,0.406268,Pay-off,non-default,IL,"45,787",0
14503,63,207000,80,633,N,1741,4137,230325,230325,0.420836,Pay-off,non-default,NV,"46,984",0
14504,31,63285,102,685,N,3778,7031,237000,230499,0.537335,Pay-off,non-default,NM,"37,587",0
14505,24,100850,97,678,Y,2600,5833,230500,230500,0.44574,Pay-off,non-default,CA,"49,894",0
14506,46,132000,80,658,N,3378,5025,236000,230521,0.672281,Pay-off,non-default,AZ,"42,590",0
14507,34,252000,80,688,N,0,5025,250490,230990,0,Pay-off,non-default,FL,"40,171",1
14508,37,118850,99,693,N,1490,5967,231000,231000,0.249707,Pay-off,non-default,CA,"49,894",0
14509,37,89000,100,764,N,1932,4864,231000,231000,0.397204,Pay-off,non-default,NV,"46,984",0
14510,48,51775,95,647,Y,2521,8422,242000,231000,0.299335,Pay-off,non-default,DC,"43,003",0
14511,58,136900,95,564,Y,2343,10073,232000,231449,0.232602,Pay-off,non-default,TX,"41,275",0
14512,23,139500,100,690,Y,2369,4375,245000,231750,0.541486,Pay-off,non-default,FL,"40,171",0
14513,39,193600,80,770,N,0,5025,251000,231750,0,Pay-off,non-default,NJ,"56,772",0
14514,21,59900,100,789,N,4513,7739,232000,231990,0.58315,Pay-off,non-default,CA,"49,894",0
14515,23,126750,100,612,Y,2244,4286,232000,232000,0.523565,Pay-off,non-default,CA,"49,894",0
14516,30,165000,100,698,N,2613,5092,232000,232000,0.513158,Pay-off,non-default,CA,"49,894",0
14517,37,171200,80,699,N,3676,9058,232000,232000,0.405829,Pay-off,non-default,AZ,"42,590",0
14518,54,122400,80,624,Y,2789,5025,232000,232000,0.55506,Pay-off,non-default,NY,"44,228",0
14519,45,87300,97,649,N,2150,5147,239000,232208,0.417719,Pay-off,non-default,AZ,"42,590",0
14520,31,147175,102,800,N,1656,4855,235000,232500,0.341092,Pay-off,non-default,UT,"50,614",0
14521,21,125000,100,735,N,3675,6478,233000,232500,0.567305,Pay-off,non-default,CO,"51,022",0
14522,31,120000,80,678,N,6717,14962,233000,232500,0.448937,Pay-off,non-default,FL,"40,171",0
14523,37,299000,100,685,N,0,5025,233000,232600,0,Pay-off,non-default,VA,"53,275",1
14524,99,51601,90,756,N,1867,5984,235000,232713,0.311999,Pay-off,non-default,FL,"40,171",0
14525,37,204000,80,641,N,4423,9427,235000,232720,0.469184,Pay-off,non-default,TX,"41,275",0
14526,25,104805,100,769,N,1701,6500,233000,233000,0.261692,Pay-off,non-default,CA,"49,894",0
14527,28,128500,100,672,N,2114,6086,258500,233000,0.347355,Pay-off,non-default,MD,"56,763",0
14528,41,49500,99,717,N,3316,7722,239000,233000,0.429422,Pay-off,non-default,VA,"53,275",0
14529,54,66000,100,640,N,0,5025,233000,233000,0,Pay-off,non-default,MT,"35,201",0
14530,37,135500,100,792,N,1986,4342,233000,233000,0.457393,Pay-off,non-default,CA,"49,894",0
14531,57,292500,90,662,Y,5153,10087,245000,233000,0.510856,Pay-off,non-default,GA,"43,217",1
14532,45,280800,70,608,Y,3786,11000,233000,233000,0.344182,Pay-off,non-default,CA,"49,894",1
14533,37,80750,95,647,N,2535,6263,247500,233456,0.404758,Pay-off,non-default,NJ,"56,772",0
14534,37,169100,95,737,N,1956,4167,234000,233500,0.469402,Pay-off,non-default,VA,"53,275",0
14535,28,111400,100,702,N,2181,7666,235000,233549,0.284503,Pay-off,non-default,NV,"46,984",0
14536,31,118750,95,627,Y,2065,4731,233600,233600,0.436483,Pay-off,non-default,CA,"49,894",0
14537,32,141050,95,728,N,1836,3750,235000,233700,0.4896,Pay-off,non-default,MT,"35,201",0
14538,63,114000,100,676,N,2090,7869,237000,233958,0.265599,Pay-off,non-default,CA,"49,894",0
14539,27,67500,90,661,N,2367,6250,240000,234000,0.37872,Pay-off,non-default,CA,"49,894",0
14540,41,189950,90,698,Y,2212,5751,234000,234000,0.384629,Pay-off,non-default,HI,"53,123",0
14541,49,154000,100,650,N,2392,6703,237000,234318,0.356855,Pay-off,non-default,AZ,"42,590",0
14542,43,297000,90,793,N,2004,11166,252000,234405,0.179473,Pay-off,non-default,IN,"43,003",1
14543,69,39750,97,705,N,2065,6800,234000,234500,0.303676,Pay-off,non-default,NY,"44,228",0
14544,53,264800,80,629,N,0,5025,235000,234621,0,Pay-off,non-default,FL,"40,171",1
14545,33,61000,100,731,N,2086,5976,234900,234900,0.349063,Pay-off,non-default,MA,"52,354",0
14546,37,57000,95,698,Y,2194,3750,235000,234900,0.585067,Pay-off,non-default,VA,"53,275",0
14547,46,89000,100,725,N,2796,7360,238000,234900,0.379891,Pay-off,non-default,PA,"44,286",0
14548,25,192000,100,583,N,3279,7769,236000,234900,0.422062,Pay-off,non-default,TN,"38,550",0
14549,53,261000,90,645,N,3499,5025,238000,234900,0.696362,Pay-off,non-default,MN,"55,914",1
14550,29,145000,100,741,N,2939,4749,235000,235000,0.618867,Pay-off,non-default,VA,"53,275",0
14551,32,266550,98,727,N,1569,5193,235000,235000,0.302137,Pay-off,non-default,CA,"49,894",1
14552,36,169900,100,739,N,2858,5796,235000,235000,0.493099,Pay-off,non-default,RI,"46,199",0
14553,27,128500,100,718,N,2518,4077,235500,235000,0.617611,Pay-off,non-default,VA,"53,275",0
14554,21,74650,97,700,N,2634,6870,235000,235000,0.383406,Pay-off,non-default,IL,"45,787",0
14555,31,113000,100,686,Y,2509,4683,240000,235000,0.535768,Pay-off,non-default,CA,"49,894",0
14556,38,74500,100,730,N,2009,6799,239000,235000,0.295485,Pay-off,non-default,NY,"44,228",0
14557,37,130000,100,753,N,1682,6000,235000,235000,0.280333,Pay-off,non-default,CA,"49,894",0
14558,31,109000,100,642,Y,3433,6500,241000,235000,0.528154,Pay-off,non-default,GA,"43,217",0
14559,39,147000,100,748,N,0,4950,235000,235000,0,Pay-off,non-default,CA,"49,894",0
14560,27,135900,100,722,N,3226,6567,240000,235000,0.491244,Pay-off,non-default,FL,"40,171",0
14561,21,91400,100,734,N,5772,8483,235000,235000,0.68042,Pay-off,non-default,PA,"44,286",0
14562,34,174000,100,706,N,2212,4037,235000,235000,0.547932,Pay-off,non-default,FL,"40,171",0
14563,45,93500,100,600,N,2512,7500,240000,235000,0.334933,Pay-off,non-default,TX,"41,275",0
14564,31,179900,100,715,Y,2086,5812,235000,235000,0.358913,Pay-off,non-default,PA,"44,286",0
14565,56,85000,100,676,N,2001,6500,237000,235000,0.307846,Pay-off,non-default,NV,"46,984",0
14566,28,125000,100,775,N,2044,6006,235000,235000,0.340326,Pay-off,non-default,CA,"49,894",0
14567,24,173500,100,703,N,2539,5500,255000,235000,0.461636,Pay-off,non-default,NM,"37,587",0
14568,48,99500,100,594,Y,2800,5476,235000,235000,0.511322,Pay-off,non-default,FL,"40,171",0
14569,24,60900,102,689,Y,0,7100,235000,235000,0,Pay-off,non-default,AZ,"42,590",0
14570,37,304000,80,654,N,0,5025,245000,235000,0,Pay-off,non-default,CT,"55,970",1
14571,34,55750,97,707,N,1408,7118,242000,235000,0.197808,Pay-off,non-default,NV,"46,984",0
14572,37,76950,95,751,Y,1960,5700,235000,235000,0.34386,Pay-off,non-default,NY,"44,228",0
14573,41,135850,95,649,Y,2480,6000,235000,235000,0.413333,Pay-off,non-default,CA,"49,894",0
14574,33,152950,95,749,N,2526,5987,262000,235000,0.421914,Pay-off,non-default,ME,"39,395",0
14575,30,94350,80,707,N,4274,6385,235000,235000,0.669381,Pay-off,non-default,IL,"45,787",0
14576,31,266000,95,725,Y,1759,5151,235500,235000,0.341487,Pay-off,non-default,MD,"56,763",1
14577,43,199393,95,724,Y,2251,4100,235000,235000,0.549024,Pay-off,non-default,CA,"49,894",0
14578,23,79000,100,630,Y,2452,5940,235000,235000,0.412795,Pay-off,non-default,CA,"49,894",0
14579,26,136800,90,699,N,6043,19524,238000,235000,0.309516,Pay-off,non-default,IL,"45,787",0
14580,23,80750,95,758,N,1602,5980,235000,235000,0.267893,Pay-off,non-default,CA,"49,894",0
14581,25,124600,89,703,N,1734,3552,235000,235000,0.488176,Pay-off,non-default,CO,"51,022",0
14582,27,152000,80,668,Y,3022,6160,260500,235000,0.490584,Pay-off,non-default,NY,"44,228",0
14583,50,166500,90,668,N,2002,3640,235000,235000,0.55,Pay-off,non-default,CA,"49,894",0
14584,33,177650,80,762,Y,1795,3111,240000,235000,0.576985,Pay-off,non-default,NJ,"56,772",0
14585,67,158000,80,635,Y,2035,4528,250000,235000,0.449426,Pay-off,non-default,CA,"49,894",0
14586,40,251652,80,695,N,1916,5001,236600,235000,0.383123,Pay-off,non-default,GA,"43,217",1
14587,29,54320,97,618,N,3174,7500,238000,235001,0.4232,Pay-off,non-default,IL,"45,787",0
14588,59,106600,97,594,N,2392,5211,236000,235425,0.459029,Pay-off,non-default,GA,"43,217",0
14589,37,117000,90,643,N,4136,9034,236000,235500,0.457826,Pay-off,non-default,UT,"50,614",0
14590,50,181450,95,668,N,2101,10550,236000,235500,0.199147,Pay-off,non-default,CA,"49,894",0
14591,20,64800,100,765,Y,3581,7352,246000,235523,0.487078,Pay-off,non-default,GA,"43,217",0
14592,23,64900,100,727,N,2239,7647,236000,235564,0.292795,Pay-off,non-default,NV,"46,984",0
14593,24,105177,95,659,N,1730,3865,240000,235710,0.447607,Pay-off,non-default,NV,"46,984",0
14594,31,85000,100,754,N,2564,6616,237000,235934,0.387545,Pay-off,non-default,NV,"46,984",0
14595,27,91000,100,688,N,1897,6222,240000,235950,0.304886,Pay-off,non-default,FL,"40,171",0
14596,37,122000,100,747,N,1727,6167,238000,236000,0.280039,Pay-off,non-default,NC,"39,000",0
14597,52,77000,100,565,Y,2308,5385,236000,236000,0.428598,Pay-off,non-default,VA,"53,275",0
14598,26,145887,100,779,N,1866,5948,245000,236000,0.313719,Pay-off,non-default,NV,"46,984",0
14599,37,138800,100,727,N,2656,5167,236000,236000,0.514031,Pay-off,non-default,IL,"45,787",0
14600,37,159900,80,724,N,4449,8631,236000,236000,0.515468,Pay-off,non-default,AZ,"42,590",0
14601,37,187500,78,693,N,0,5000,236000,236000,0,Pay-off,non-default,NV,"46,984",0
14602,35,55600,100,722,N,1472,8371,236000,236000,0.175845,Pay-off,non-default,CA,"49,894",0
14603,41,233100,90,684,N,2273,5025,240000,236000,0.452367,Pay-off,non-default,OR,"42,617",0
14604,34,233100,90,814,N,1392,2223,237000,236225,0.626181,Pay-off,non-default,MO,"43,988",0
14605,37,317450,76,666,N,0,5025,238000,236328,0,Pay-off,non-default,AZ,"42,590",1
14606,40,71780,97,621,N,3697,6722,237000,236369,0.549985,Pay-off,non-default,FL,"40,171",0
14607,42,139900,100,620,Y,2091,7100,248000,236380,0.294507,Pay-off,non-default,FL,"40,171",0
14608,24,129000,97,563,N,1930,4626,240500,236500,0.417207,Pay-off,non-default,VA,"53,275",0
14609,37,265905,95,638,N,9246,5025,239000,236900,1.840116,Pay-off,non-default,WA,"48,688",1
14610,25,68500,100,680,N,3339,7700,237000,237000,0.433636,Pay-off,non-default,SC,"39,326",0
14611,64,88900,100,557,Y,2289,4680,237000,237000,0.489103,Pay-off,non-default,CA,"49,894",0
14612,41,111000,92,773,N,1122,5264,238000,237000,0.213146,Pay-off,non-default,WI,"47,220",0
14613,34,71900,100,573,N,5091,6933,237000,237000,0.734314,Pay-off,non-default,MD,"56,763",0
14614,31,231000,83,766,N,2385,5000,240000,237000,0.477,Pay-off,non-default,MA,"52,354",0
14615,37,125000,100,674,N,3137,5739,237000,237000,0.546611,Pay-off,non-default,OH,"44,160",0
14616,41,322700,90,679,N,0,5025,237000,237000,0,Pay-off,non-default,CA,"49,894",1
14617,29,87300,90,728,Y,2958,5765,238000,237050,0.513096,Pay-off,non-default,FL,"40,171",0
14618,32,142500,100,677,N,2666,6180,238000,237469,0.431392,Pay-off,non-default,FL,"40,171",0
14619,37,306000,90,713,N,2089,9200,238000,237500,0.227065,Pay-off,non-default,WA,"48,688",1
14620,32,214200,100,743,Y,3420,4076,248000,237500,0.839058,Pay-off,non-default,MA,"52,354",0
14621,43,102900,100,766,N,1682,6000,238000,237660,0.280333,Pay-off,non-default,CA,"49,894",0
14622,42,122000,100,643,N,2238,4814,240000,237900,0.464894,Pay-off,non-default,MD,"56,763",0
14623,30,55000,100,598,Y,3505,8272,240000,238000,0.423719,Pay-off,non-default,GA,"43,217",0
14624,21,120785,102,693,N,2234,4166,238000,238000,0.536246,Pay-off,non-default,AL,"38,111",0
14625,36,59900,97,769,N,1664,5624,238000,238000,0.295875,Pay-off,non-default,VA,"53,275",0
14626,37,89000,40,603,N,3172,7083,238000,238000,0.447833,Pay-off,non-default,VA,"53,275",0
14627,25,83400,95,639,N,6348,22007,240000,238000,0.288454,Pay-off,non-default,NC,"39,000",0
14628,27,322000,79,642,N,0,5025,238000,238000,0,Pay-off,non-default,NV,"46,984",1
14629,37,280000,100,689,N,3227,5587,250000,238045,0.577591,Pay-off,non-default,CA,"49,894",1
14630,47,68000,100,700,Y,2177,5750,240000,238500,0.378609,Pay-off,non-default,MA,"52,354",0
14631,43,72653,97,765,N,1943,6000,239000,238500,0.323833,Pay-off,non-default,OR,"42,617",0
14632,34,106000,88,706,Y,1952,4797,240000,238500,0.406921,Pay-off,non-default,IL,"45,787",0
14633,25,152500,88,650,N,2530,7162,239000,238600,0.353253,Pay-off,non-default,MI,"44,476",0
14634,27,48510,90,661,N,4467,7641,240000,238665,0.584609,Pay-off,non-default,NV,"46,984",0
14635,27,85000,100,759,N,3261,4653,240000,238673,0.700838,Pay-off,non-default,MD,"56,763",0
14636,37,144000,90,740,Y,1796,5950,250000,238856,0.301849,Pay-off,non-default,NY,"44,228",0
14637,21,70900,100,733,N,0,7710,239000,238900,0,Pay-off,non-default,NJ,"56,772",0
14638,44,105000,92,694,N,2890,4211,239000,238940,0.686298,Pay-off,non-default,CA,"49,894",0
14639,29,114484,97,733,Y,1997,4901,238950,238950,0.407468,Pay-off,non-default,WA,"48,688",0
14640,56,61600,100,677,Y,2615,7333,239000,239000,0.356607,Pay-off,non-default,DC,"43,003",0
14641,37,90155,95,676,N,1864,4623,240000,239000,0.403201,Pay-off,non-default,MI,"44,476",0
14642,38,322700,95,728,Y,0,5025,240000,239000,0,Pay-off,non-default,CA,"49,894",1
14643,37,124500,96,650,Y,2209,3947,239000,239000,0.559666,Pay-off,non-default,CA,"49,894",0
14644,37,143000,100,630,N,1318,5025,255000,239000,0.262305,Pay-off,non-default,GA,"43,217",0
14645,35,155750,80,757,N,5641,12750,250000,239000,0.442431,Pay-off,non-default,IL,"45,787",0
14646,37,100000,72,781,N,2149,6533,239000,239000,0.328945,Pay-off,non-default,NY,"44,228",0
14647,30,64600,87,737,N,5342,15458,249000,239000,0.345582,Pay-off,non-default,VA,"53,275",0
14648,37,115240,100,683,N,2665,5005,240000,239116,0.532468,Pay-off,non-default,TX,"41,275",0
14649,38,90500,100,594,Y,2321,7850,240000,239200,0.295669,Pay-off,non-default,NY,"44,228",0
14650,43,76950,95,642,N,4393,6251,241000,239500,0.702768,Pay-off,non-default,VA,"53,275",0
14651,39,282600,90,686,N,0,5025,242000,239500,0,Pay-off,non-default,NJ,"56,772",1
14652,56,101175,95,649,N,3028,10182,247000,239500,0.297388,Pay-off,non-default,GA,"43,217",0
14653,42,115950,100,661,Y,2785,6328,239900,239900,0.440107,Pay-off,non-default,VA,"53,275",0
14654,23,123600,100,665,N,2313,3650,240000,239900,0.633699,Pay-off,non-default,GA,"43,217",0
14655,31,147175,102,687,N,2172,4000,252000,239900,0.543,Pay-off,non-default,AZ,"42,590",0
14656,37,297000,90,685,N,0,5025,240000,239900,0,Pay-off,non-default,CA,"49,894",1
14657,29,106200,97,689,N,2171,4418,240000,239900,0.491399,Pay-off,non-default,MD,"56,763",0
14658,50,113000,90,690,Y,2944,7434,241000,239900,0.396018,Pay-off,non-default,VA,"53,275",0
14659,33,180310,95,737,N,1188,4498,240000,239900,0.264117,Pay-off,non-default,CA,"49,894",0
14660,37,62100,90,634,N,4084,9818,241000,239900,0.415971,Pay-off,non-default,VA,"53,275",0
14661,19,116450,100,643,Y,2386,6583,240000,240000,0.362449,Pay-off,non-default,NY,"44,228",0
14662,25,170000,100,774,N,1658,5676,240000,240000,0.292107,Pay-off,non-default,MD,"56,763",0
14663,25,105000,98,662,N,2141,5500,250000,240000,0.389273,Pay-off,non-default,CA,"49,894",0
14664,27,111194,100,752,N,0,5535,240000,240000,0,Pay-off,non-default,NJ,"56,772",0
14665,34,130650,100,674,N,2557,4768,240000,240000,0.536284,Pay-off,non-default,CO,"51,022",0
14666,37,145835,100,697,N,0,5025,241000,240000,0,Pay-off,non-default,WI,"47,220",0
14667,35,57100,98,763,Y,3065,8500,245000,240000,0.360588,Pay-off,non-default,NY,"44,228",0
14668,27,70800,97,752,N,2069,6446,245000,240000,0.320974,Pay-off,non-default,NY,"44,228",0
14669,37,170000,85,786,N,2179,9091,240000,240000,0.239688,Pay-off,non-default,SC,"39,326",0
14670,30,256500,95,735,Y,1796,5025,235000,240000,0.357435,Pay-off,non-default,NY,"44,228",1
14671,50,200000,91,696,N,1875,10500,255000,240000,0.178571,Pay-off,non-default,TX,"41,275",0
14672,42,238600,94,668,N,1921,6500,240000,240000,0.295538,Pay-off,non-default,CA,"49,894",0
14673,36,165800,90,778,N,1554,3441,255000,240000,0.451613,Pay-off,non-default,UT,"50,614",0
14674,27,90725,95,708,N,3161,5579,240000,240000,0.566589,Pay-off,non-default,TN,"38,550",0
14675,52,120000,78,646,N,1975,6449,240000,240000,0.306249,Pay-off,non-default,CA,"49,894",0
14676,36,100096,95,680,N,3308,5282,240000,240000,0.626278,Pay-off,non-default,CA,"49,894",0
14677,26,96030,97,775,N,1949,5300,240000,240000,0.367736,Pay-off,non-default,CA,"49,894",0
14678,47,152000,95,799,Y,1967,3675,240000,240000,0.535238,Pay-off,non-default,CA,"49,894",0
14679,37,288325,95,759,N,1301,4500,240000,240000,0.289111,Pay-off,non-default,VA,"53,275",1
14680,36,304000,95,670,N,2108,5025,240000,240000,0.419529,Pay-off,non-default,CA,"49,894",1
14681,23,132050,95,620,Y,2221,3721,245000,240000,0.596883,Pay-off,non-default,CA,"49,894",0
14682,36,300000,71,724,Y,0,5025,242000,240000,0,Pay-off,non-default,MA,"52,354",1
14683,35,132800,80,766,N,1676,12778,244000,240075,0.131163,Pay-off,non-default,NY,"44,228",0
14684,37,68700,100,679,N,2960,9826,241000,240252,0.301242,Pay-off,non-default,CA,"49,894",0
14685,36,100000,100,760,N,3297,7731,240500,240353,0.426465,Pay-off,non-default,CA,"49,894",0
14686,37,106400,80,711,N,4375,9353,241000,240674,0.467764,Pay-off,non-default,IL,"45,787",0
14687,24,94500,90,759,N,2278,7982,250000,240835,0.285392,Pay-off,non-default,IN,"43,003",0
14688,31,69500,100,667,N,1982,8000,241000,240950,0.24775,Pay-off,non-default,WA,"48,688",0
14689,34,126900,100,678,Y,2704,5043,245000,241000,0.536189,Pay-off,non-default,WA,"48,688",0
14690,24,104400,90,707,Y,2210,6000,241000,241000,0.368333,Pay-off,non-default,CA,"49,894",0
14691,24,125000,100,717,Y,3307,7417,245000,241325,0.445868,Pay-off,non-default,MD,"56,763",0
14692,37,322700,84,674,N,0,5025,242000,241500,0,Pay-off,non-default,NY,"44,228",1
14693,50,89000,100,707,N,2307,4680,242000,241695,0.492949,Pay-off,non-default,SC,"39,326",0
14694,54,170950,95,709,N,2933,6826,242000,241723,0.429681,Pay-off,non-default,CA,"49,894",0
14695,33,66500,79,757,N,1832,6562,242000,241990,0.279183,Pay-off,non-default,CA,"49,894",0
14696,25,120000,100,744,Y,3032,5843,245000,242000,0.518912,Pay-off,non-default,FL,"40,171",0
14697,27,85000,79,684,Y,3986,6998,242000,242000,0.569591,Pay-off,non-default,IL,"45,787",0
14698,42,54800,95,659,N,3285,11486,246000,242000,0.286,Pay-off,non-default,NC,"39,000",0
14699,23,118340,97,715,N,1575,7349,251337,242080,0.214315,Pay-off,non-default,MO,"43,988",0
14700,42,131000,100,792,N,2013,5367,242500,242137,0.37507,Pay-off,non-default,CA,"49,894",0
14701,49,298800,90,678,Y,0,5025,270000,242200,0,Pay-off,non-default,NY,"44,228",1
14702,37,76800,80,687,N,4420,9030,251000,242378,0.48948,Pay-off,non-default,CA,"49,894",0
14703,55,233900,90,683,N,0,5025,243000,242560,0,Pay-off,non-default,IL,"45,787",0
14704,32,98400,100,728,N,3336,6031,243000,242840,0.553142,Pay-off,non-default,DE,"50,152",0
14705,46,102900,99,754,N,2242,6780,243000,242900,0.330678,Pay-off,non-default,MD,"56,763",0
14706,19,74900,100,729,N,2163,7800,243000,242900,0.277308,Pay-off,non-default,OH,"44,160",0
14707,22,65200,93,738,N,2420,7227,245000,242900,0.334855,Pay-off,non-default,MO,"43,988",0
14708,30,196286,95,659,N,1872,3957,248500,242953,0.473086,Pay-off,non-default,CA,"49,894",0
14709,30,103500,100,648,N,0,5025,248000,242983,0,Pay-off,non-default,AZ,"42,590",0
14710,39,99000,100,665,N,2454,5168,245000,242988,0.474845,Pay-off,non-default,IL,"45,787",0
14711,26,110000,100,673,N,2301,6250,243000,243000,0.36816,Pay-off,non-default,CA,"49,894",0
14712,34,115000,100,726,N,2702,5624,245000,243000,0.480441,Pay-off,non-default,CT,"55,970",0
14713,38,156545,102,766,Y,2905,4519,249000,243000,0.642841,Pay-off,non-default,MI,"44,476",0
14714,33,85500,90,645,N,3130,6751,243000,243000,0.463635,Pay-off,non-default,VA,"53,275",0
14715,37,87300,97,695,N,0,6700,243000,243000,0,Pay-off,non-default,CA,"49,894",0
14716,48,176200,100,744,N,3104,5128,249000,243325,0.605304,Pay-off,non-default,IL,"45,787",0
14717,46,49920,66,763,N,2478,7077,244000,243415,0.350148,Pay-off,non-default,VA,"53,275",0
14718,24,149283,97,646,N,2275,4480,248000,243500,0.507813,Pay-off,non-default,VA,"53,275",0
14719,48,110800,80,775,N,2099,6700,240000,243500,0.313284,Pay-off,non-default,CA,"49,894",0
14720,33,161400,95,573,Y,1473,4478,244000,243500,0.328941,Pay-off,non-default,CA,"49,894",0
14721,40,111050,95,741,N,2511,11966,245000,243595,0.209845,Pay-off,non-default,NM,"37,587",0
14722,40,85500,90,674,N,2511,5062,245000,243652,0.496049,Pay-off,non-default,AZ,"42,590",0
14723,59,304000,81,766,Y,2053,4432,270000,243680,0.463222,Pay-off,non-default,NJ,"56,772",1
14724,44,192000,100,753,N,2020,5637,247000,243770,0.358347,Pay-off,non-default,AZ,"42,590",0
14725,34,269000,100,695,N,1506,5833,255000,243830,0.258186,Pay-off,non-default,OR,"42,617",1
14726,28,161000,100,663,N,1980,6250,244000,244000,0.3168,Pay-off,non-default,CA,"49,894",0
14727,37,251750,95,621,N,1749,5025,244000,244000,0.348082,Pay-off,non-default,FL,"40,171",1
14728,35,54300,97,741,N,2209,5896,245000,244000,0.374661,Pay-off,non-default,FL,"40,171",0
14729,37,104000,80,661,Y,2894,5416,244500,244000,0.534343,Pay-off,non-default,FL,"40,171",0
14730,31,103915,89,619,N,2436,5546,257000,244030,0.439235,Pay-off,non-default,FL,"40,171",0
